species,elevation,soil_type,sepal_length,sepal_width,petal_length,petal_width,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
2,90.7,loamy,7.53,2.65,5.79,1.54,19.9545,8.9166,2.841509433962264,3.75974025974026,1.300518134715026,1.7207792207792207,1.7400000000000002,1.11,9.61,7.24,72.62,4.467046003792663,2.9860676482625106,2.237904582464168
1,82.7,loamy,6.67,2.73,5.04,1.16,18.2091,5.8464,2.4432234432234434,4.344827586206897,1.3234126984126984,2.353448275862069,1.63,1.57,7.72,12.73,58.33,4.267212204706956,2.417933001553186,3.114583333333333
1,234.9,loamy,5.66,2.36,3.4,1.39,13.3576,4.726,2.398305084745763,2.446043165467626,1.6647058823529413,1.6978417266187051,2.26,0.97,8.04,14.75,57.73,3.654805056360736,2.173936521612349,2.8264071096064325
0,177.2,clay,5.49,3.81,1.62,0.27,20.9169,0.4374,1.440944881889764,6.0,3.388888888888889,14.11111111111111,3.87,3.54,3.99,25.01,50.28,4.573499754017704,0.6613622305514582,47.82098765432099
1,170.5,sandy,5.84,2.15,4.15,0.82,12.556,3.403,2.7162790697674417,5.060975609756098,1.4072289156626503,2.6219512195121952,1.6899999999999995,1.33,8.03,15.83,60.75,3.5434446517477878,1.8447222013083704,3.6896855715545103
2,180.1,loamy,7.0,3.16,5.48,1.99,22.12,10.9052,2.2151898734177213,2.753768844221106,1.2773722627737223,1.5879396984924623,1.5199999999999996,1.1700000000000002,13.98,9.02,61.15,4.703190406521939,3.302302227234812,2.0283901258115398
0,252.2,sandy,4.73,2.9,1.58,0.28,13.717,0.4424,1.631034482758621,5.642857142857142,2.9936708860759493,10.357142857142856,3.1500000000000004,2.62,5.38,20.81,47.34,3.703646851415507,0.6651315659326357,31.005877034358043
1,54.0,loamy,6.22,2.82,5.0,1.6,17.540399999999998,8.0,2.2056737588652484,3.125,1.244,1.7624999999999995,1.2199999999999998,1.2199999999999998,8.09,18.2,69.81,4.188126072600967,2.8284271247461903,2.19255
1,157.5,loamy,5.8,2.9,4.14,1.28,16.82,5.2992,2.0,3.234375,1.4009661835748792,2.265625,1.66,1.62,9.23,15.48,53.73,4.101219330881976,2.3019991311901054,3.174064009661836
2,191.5,loamy,5.36,2.66,5.76,2.33,14.257600000000002,13.4208,2.0150375939849625,2.4721030042918453,0.9305555555555556,1.1416309012875536,-0.3999999999999994,0.33,8.24,12.92,60.92,3.775923728043245,3.663441005393699,1.0623509775870292
0,235.3,loamy,4.56,3.32,1.41,0.44,15.139199999999995,0.6204,1.3734939759036144,3.204545454545454,3.234042553191489,7.545454545454545,3.1499999999999995,2.88,6.22,20.48,49.24,3.8909124893782954,0.7876547467006086,24.402321083172144
0,269.0,sandy,4.39,2.83,1.92,0.29,12.4237,0.5568,1.5512367491166077,6.620689655172414,2.286458333333333,9.758620689655173,2.47,2.54,4.87,15.38,51.67,3.524726939778456,0.7461903242471052,22.312679597701152
2,215.5,sandy,6.01,1.8,5.92,2.14,10.818,12.6688,3.338888888888889,2.766355140186916,1.0152027027027026,0.8411214953271028,0.0899999999999998,-0.3400000000000001,15.65,10.91,68.51,3.289072817679779,3.559325778851945,0.8539088153574134
0,51.0,sandy,4.9,2.56,1.51,0.23,12.544,0.3473,1.9140625,6.565217391304348,3.2450331125827816,11.130434782608695,3.390000000000001,2.33,5.45,22.27,45.55,3.541750979388585,0.5893216439263028,36.11862942700835
2,157.5,loamy,5.8,1.93,4.81,2.03,11.194,9.7643,3.005181347150259,2.3694581280788176,1.205821205821206,0.9507389162561576,0.9900000000000002,-0.0999999999999998,7.26,8.95,70.22,3.3457435645906872,3.124787992808472,1.1464211464211465
0,245.2,clay,5.2,3.6,1.5,0.33,18.72,0.495,1.4444444444444444,4.545454545454545,3.466666666666667,10.909090909090908,3.7,3.27,4.88,19.98,42.63,4.326661530556788,0.7035623639735145,37.81818181818182
2,286.3,clay,4.55,3.59,6.1,1.79,16.3345,10.919,1.267409470752089,3.407821229050279,0.7459016393442623,2.005586592178771,-1.5499999999999998,1.7999999999999998,13.18,7.98,63.47,4.041596219317313,3.30439101802435,1.4959703269530178
1,125.8,clay,6.21,2.81,4.95,0.97,17.4501,4.8015,2.209964412811388,5.103092783505155,1.2545454545454544,2.8969072164948453,1.2599999999999998,1.84,8.46,15.03,61.74,4.1773316842214,2.191232529879018,3.634301780693533
2,124.5,sandy,6.92,2.55,6.21,1.52,17.645999999999997,9.4392,2.7137254901960786,4.0855263157894735,1.1143317230273753,1.6776315789473684,0.71,1.0299999999999998,11.8,7.67,77.87,4.200714224986032,3.0723281074781057,1.8694380879735568
2,171.0,clay,6.34,3.09,4.99,2.29,19.5906,11.4271,2.0517799352750807,2.1790393013100435,1.2705410821643286,1.3493449781659388,1.3499999999999996,0.7999999999999998,13.41,7.51,58.7,4.426126975133,3.380399384688147,1.714398228771954
0,83.9,loamy,5.84,3.44,1.59,0.39,20.0896,0.6201000000000001,1.697674418604651,4.076923076923077,3.672955974842767,8.82051282051282,4.25,3.05,5.14,19.13,58.78,4.482142344906061,0.7874642849044013,32.39735526527979
1,149.6,loamy,6.03,3.1,4.46,1.3,18.693,5.798,1.9451612903225808,3.4307692307692306,1.352017937219731,2.3846153846153846,1.5700000000000005,1.8,9.68,15.56,58.91,4.323540216072935,2.407903652557552,3.224042773370128
2,109.2,sandy,6.64,2.6,4.51,1.47,17.264,6.6297,2.5538461538461537,3.068027210884354,1.4722838137472285,1.7687074829931977,2.13,1.13,8.03,9.14,68.51,4.154996991575325,2.574820382084933,2.6040393984644856
0,57.0,sandy,4.85,2.69,1.41,0.4,13.046499999999998,0.564,1.8029739776951672,3.5249999999999995,3.4397163120567376,6.725,3.4399999999999995,2.29,5.29,18.8,56.4,3.611993909186448,0.7509993342207435,23.13209219858156
1,122.8,clay,6.45,3.52,3.14,1.43,22.704,4.4902,1.832386363636364,2.195804195804196,2.054140127388535,2.4615384615384617,3.31,2.09,7.24,13.95,57.35,4.764871456818117,2.1190092024340053,5.056344928956395
1,90.2,clay,6.62,3.56,4.23,1.42,23.5672,6.006600000000001,1.8595505617977528,2.97887323943662,1.565011820330969,2.507042253521127,2.39,2.14,7.72,12.5,66.98,4.85460606022775,2.4508365918600123,3.9235507608297535
0,114.6,clay,4.64,3.44,1.53,0.17,15.9616,0.2601,1.3488372093023255,9.0,3.0326797385620914,20.235294117647054,3.1099999999999994,3.27,4.51,22.91,50.85,3.995197116538807,0.51,61.367166474432906
1,188.7,sandy,5.5,1.97,4.96,1.01,10.835,5.0096,2.7918781725888326,4.910891089108911,1.1088709677419355,1.9504950495049505,0.54,0.96,6.72,14.22,55.14,3.2916561181265576,2.238213573366045,2.1628473331204088
0,260.5,sandy,4.82,2.15,1.36,0.29,10.363,0.3944,2.2418604651162792,4.689655172413794,3.544117647058824,7.413793103448276,3.46,1.86,5.39,24.13,54.33,3.2191613814781017,0.6280127387243033,26.275354969574032
2,116.3,clay,6.82,3.29,4.68,1.89,22.437800000000003,8.845199999999998,2.072948328267477,2.4761904761904763,1.4572649572649574,1.740740740740741,2.140000000000001,1.4,10.23,11.28,53.32,4.7368554970570935,2.9740880955344946,2.5367204811649264
1,238.7,sandy,5.0,2.29,4.57,1.21,11.45,5.5297,2.1834061135371177,3.776859504132232,1.0940919037199124,1.8925619834710743,0.4299999999999997,1.08,7.95,12.97,67.35,3.383784863137726,2.3515314159075147,2.070636743403801
0,55.3,sandy,5.14,3.22,1.75,0.22,16.5508,0.385,1.5962732919254656,7.954545454545454,2.937142857142857,14.636363636363637,3.39,3.0,4.86,17.18,60.1,4.068267444502635,0.6204836822995429,42.989090909090905
1,193.1,sandy,6.03,2.77,4.31,1.08,16.7031,4.6548,2.176895306859206,3.99074074074074,1.3990719257540605,2.564814814814815,1.7200000000000006,1.69,6.77,10.96,45.65,4.086942622548058,2.1574985515638243,3.5883604021655064
2,182.8,loamy,5.87,3.48,5.92,1.48,20.4276,8.7616,1.6867816091954024,4.0,0.991554054054054,2.3513513513513518,-0.0499999999999998,2.0,15.47,11.41,68.03,4.519690254873668,2.96,2.331491964937911
2,264.9,sandy,6.47,2.1,5.24,1.91,13.587,10.0084,3.0809523809523807,2.743455497382199,1.234732824427481,1.099476439790576,1.2299999999999995,0.1900000000000001,15.12,16.37,70.68,3.686054801545956,3.1636055379898425,1.357559649894089
2,240.8,clay,6.51,3.6,6.49,2.83,23.436,18.3667,1.808333333333333,2.293286219081272,1.003081664098613,1.2720848056537102,0.0199999999999995,0.77,14.32,9.67,67.59,4.841074260946634,4.285638808859188,1.2760049437296843
0,94.6,loamy,5.16,3.14,1.36,0.27,16.2024,0.3672,1.643312101910828,5.037037037037037,3.794117647058824,11.62962962962963,3.8,2.87,4.8,18.92,56.75,4.025220490855128,0.6059702963017247,44.12418300653594
2,62.6,loamy,7.85,2.86,5.63,1.75,22.451,9.8525,2.744755244755245,3.217142857142857,1.3943161634103018,1.634285714285714,2.22,1.11,7.29,10.88,70.33,4.738248621590048,3.1388692231439013,2.278710987059122
1,137.9,loamy,6.63,2.41,5.04,1.23,15.9783,6.1992,2.75103734439834,4.097560975609756,1.3154761904761905,1.959349593495935,1.59,1.1800000000000002,8.73,13.75,61.22,3.997286579668764,2.4898192705495714,2.577477739063105
1,131.8,clay,7.16,3.47,4.23,1.66,24.8452,7.021800000000001,2.063400576368876,2.548192771084338,1.6926713947990542,2.0903614457831328,2.93,1.8100000000000005,8.91,15.0,53.58,4.984495962482065,2.6498679212368303,3.5382950240679025
0,224.4,sandy,4.18,2.86,1.5,0.33,11.9548,0.495,1.4615384615384617,4.545454545454545,2.786666666666666,8.666666666666666,2.68,2.53,5.55,24.58,50.16,3.4575714020103763,0.7035623639735145,24.15111111111111
1,78.3,loamy,6.57,3.23,4.16,1.38,21.2211,5.7408,2.0340557275541795,3.014492753623189,1.5793269230769231,2.340579710144928,2.41,1.85,8.43,12.5,59.53,4.606636517026279,2.39599666109951,3.696540551839465
1,267.4,loamy,5.85,2.65,5.17,1.4,15.502499999999998,7.237999999999999,2.2075471698113205,3.692857142857143,1.1315280464216635,1.892857142857143,0.6799999999999997,1.25,7.7,15.24,55.99,3.937321424522006,2.6903531366718383,2.141820945012434
0,286.5,sandy,4.95,2.82,1.6,0.28,13.959,0.448,1.7553191489361704,5.714285714285714,3.09375,10.07142857142857,3.35,2.54,5.75,20.26,57.03,3.7361745141253775,0.6693280212272605,31.15848214285714
0,141.6,sandy,5.3,2.98,1.62,0.18,15.794,0.2916,1.778523489932886,9.000000000000002,3.271604938271605,16.555555555555557,3.68,2.8,4.39,18.37,51.48,3.9741665792968464,0.54,54.16323731138545
2,167.7,sandy,6.36,2.17,5.78,1.73,13.8012,9.9994,2.9308755760368665,3.341040462427746,1.1003460207612457,1.2543352601156068,0.5800000000000001,0.4399999999999999,12.66,9.66,63.89,3.714996635260926,3.1621827904155064,1.3802028121687302
1,97.8,loamy,6.93,3.62,4.79,1.44,25.0866,6.8976,1.9143646408839776,3.326388888888889,1.4467640918580376,2.513888888888889,2.14,2.18,8.84,15.65,64.02,5.008652513401184,2.6263282353887147,3.6370041753653446
0,153.4,clay,4.92,3.48,1.48,0.19,17.1216,0.2812,1.4137931034482758,7.7894736842105265,3.324324324324324,18.31578947368421,3.44,3.29,5.06,15.13,53.37,4.137825515896,0.5302829433425141,60.88762446657184
0,266.7,sandy,4.56,2.47,1.48,0.29,11.2632,0.4291999999999999,1.8461538461538456,5.103448275862069,3.0810810810810807,8.517241379310347,3.08,2.18,5.45,21.46,54.73,3.356069129204582,0.655133574166368,26.24231127679404
0,161.8,sandy,5.16,3.41,1.64,0.26,17.5956,0.4264,1.5131964809384164,6.307692307692308,3.1463414634146343,13.115384615384617,3.5200000000000005,3.1500000000000004,5.33,18.33,53.21,4.194710955477147,0.6529931086925803,41.265478424015015
2,137.7,clay,7.57,3.3,5.29,2.27,24.981,12.0083,2.293939393939394,2.330396475770925,1.4310018903591684,1.4537444933920705,2.28,1.0299999999999998,10.39,10.24,61.75,4.9980996388627545,3.4652994098634538,2.080311118143284
2,159.0,loamy,7.68,2.61,6.39,2.3,20.0448,14.696999999999996,2.942528735632184,2.7782608695652176,1.2018779342723005,1.1347826086956525,1.29,0.31,10.68,9.16,75.62,4.477141945482631,3.833666652175173,1.3638701775872628
0,72.6,sandy,4.88,2.49,1.4,0.2,12.1512,0.2799999999999999,1.9598393574297184,6.999999999999999,3.4857142857142858,12.45,3.48,2.29,4.85,17.24,46.52,3.4858571399298626,0.529150262212918,43.39714285714287
0,65.9,clay,4.88,3.9,1.46,0.32,19.032,0.4672,1.2512820512820513,4.5625,3.3424657534246576,12.1875,3.42,3.58,5.15,22.44,40.0,4.362568051045164,0.6835202996254025,40.73630136986301
2,54.6,clay,5.67,3.58,7.05,1.76,20.2986,12.408,1.583798882681564,4.005681818181818,0.8042553191489362,2.034090909090909,-1.38,1.82,12.11,8.27,68.22,4.505396763882178,3.5224991128458782,1.6359284332688588
2,204.5,loamy,6.49,3.06,5.0,1.69,19.8594,8.45,2.1209150326797386,2.9585798816568047,1.298,1.8106508875739649,1.4900000000000002,1.37,11.82,7.89,77.95,4.456388672456656,2.9068883707497264,2.350224852071006
0,164.4,clay,4.91,3.19,1.86,0.35,15.6629,0.651,1.5391849529780566,5.314285714285715,2.639784946236559,9.114285714285714,3.05,2.84,6.18,18.52,48.14,3.957638184574229,0.8068457101577724,24.059754224270357
1,199.0,loamy,5.97,3.26,4.77,1.38,19.4622,6.582599999999999,1.8312883435582823,3.4565217391304346,1.251572327044025,2.36231884057971,1.2000000000000002,1.88,7.49,11.78,52.03,4.411598349804751,2.565657810387036,2.956612888524292
1,190.5,clay,6.08,3.21,4.23,1.42,19.5168,6.006600000000001,1.8940809968847352,2.97887323943662,1.437352245862884,2.26056338028169,1.85,1.79,8.21,11.85,55.3,4.417782249047592,2.4508365918600123,3.24922585156328
0,194.6,clay,5.18,4.22,1.64,0.16,21.8596,0.2623999999999999,1.2274881516587677,10.25,3.158536585365854,26.375,3.54,4.06,4.75,15.42,44.12,4.67542511436126,0.5122499389946279,83.3064024390244
2,76.0,loamy,6.64,3.12,5.22,2.04,20.7168,10.6488,2.128205128205128,2.5588235294117645,1.2720306513409962,1.5294117647058825,1.42,1.08,10.55,9.95,80.77,4.551571157303816,3.263249913812915,1.945458643227406
1,289.5,loamy,6.52,2.8,3.36,1.2,18.256,4.032,2.3285714285714287,2.8,1.9404761904761905,2.333333333333333,3.16,1.6,6.55,16.8,49.05,4.272704061832506,2.007984063681781,4.527777777777777
1,71.6,clay,6.46,3.45,4.44,1.31,22.287000000000003,5.816400000000001,1.872463768115942,3.389312977099237,1.4549549549549547,2.633587786259542,2.02,2.14,7.38,13.85,58.79,4.720910929047487,2.411721376942204,3.831751598927172
1,77.6,sandy,6.02,2.82,3.08,1.03,16.976399999999998,3.1724,2.1347517730496453,2.9902912621359223,1.9545454545454544,2.7378640776699026,2.9399999999999995,1.7899999999999998,7.38,16.07,61.65,4.120242711297479,1.7811232411037703,5.351279788172992
2,181.8,clay,5.08,3.2,5.22,2.28,16.256,11.901599999999998,1.5875,2.2894736842105265,0.9731800766283526,1.4035087719298247,-0.1399999999999996,0.9200000000000004,10.95,10.87,65.63,4.031873013873329,3.449869562751612,1.3658667742152315
0,100.9,loamy,5.35,4.35,1.32,0.12,23.2725,0.1584,1.2298850574712643,11.000000000000002,4.053030303030303,36.25,4.029999999999999,4.23,5.01,21.44,44.23,4.824157957612914,0.397994974842648,146.92234848484844
1,152.6,clay,6.49,2.69,4.38,1.39,17.4581,6.0882,2.412639405204461,3.1510791366906474,1.4817351598173516,1.9352517985611517,2.1100000000000003,1.3,6.7,9.84,56.33,4.178289123552845,2.467427810494159,2.8675306330278247
0,210.7,clay,5.08,3.38,1.3,0.47,17.1704,0.611,1.502958579881657,2.765957446808511,3.907692307692308,7.191489361702128,3.78,2.91,5.62,22.3,57.68,4.1437181371324,0.7816648898345121,28.10212765957447
2,102.6,sandy,7.47,2.14,6.14,1.61,15.9858,9.8854,3.4906542056074765,3.8136645962732914,1.216612377850163,1.329192546583851,1.33,0.53,13.63,8.28,71.5,3.998224605997017,3.1441055961910696,1.6171121047200925
1,118.1,clay,6.51,3.01,5.14,1.49,19.5951,7.6586,2.162790697674419,3.449664429530201,1.266536964980545,2.0201342281879198,1.37,1.5199999999999998,10.11,15.14,61.62,4.426635291053466,2.767417568781408,2.5585746742224424
1,175.4,clay,5.27,2.94,4.19,1.5,15.493799999999998,6.285,1.792517006802721,2.793333333333333,1.2577565632458232,1.96,1.0799999999999992,1.44,7.37,14.92,64.12,3.9362164574626735,2.506990227344335,2.4652028639618138
0,228.5,clay,4.7,3.42,1.37,0.46,16.074,0.6302000000000001,1.3742690058479532,2.9782608695652173,3.4306569343065694,7.434782608695651,3.33,2.96,5.59,16.46,58.9,4.009239329349147,0.7938513714795736,25.506188511583623
1,166.8,clay,6.45,3.08,3.87,1.37,19.866,5.301900000000001,2.094155844155844,2.824817518248175,1.6666666666666667,2.248175182481752,2.58,1.71,8.41,16.4,51.7,4.457129120857954,2.302585503298412,3.746958637469586
2,149.9,loamy,6.72,3.59,5.08,1.52,24.1248,7.7216,1.871866295264624,3.3421052631578947,1.3228346456692912,2.361842105263158,1.6399999999999997,2.07,9.86,10.51,62.05,4.911700316590986,2.778776709273345,3.124326564442602
2,171.2,loamy,6.16,3.07,5.3,1.88,18.9112,9.964,2.006514657980456,2.8191489361702127,1.1622641509433962,1.6329787234042554,0.8600000000000003,1.19,12.42,7.83,74.88,4.348700955457848,3.156580428248265,1.8979526294660785
0,116.3,sandy,5.27,2.57,1.75,0.4,13.5439,0.7000000000000001,2.0505836575875485,4.375,3.011428571428571,6.424999999999999,3.52,2.17,5.31,26.82,56.04,3.680203798704632,0.8366600265340756,19.348428571428567
1,126.1,loamy,5.73,2.8,4.92,1.45,16.044,7.134,2.046428571428572,3.393103448275862,1.1646341463414636,1.9310344827586208,0.8100000000000005,1.35,7.45,16.02,63.3,4.0054962239403,2.6709548854295537,2.248948696383516
0,141.1,clay,5.35,3.82,1.69,0.16,20.437,0.2704,1.400523560209424,10.5625,3.165680473372781,23.875,3.66,3.66,5.71,15.51,45.79,4.520730029541689,0.52,75.58062130177515
0,64.9,sandy,5.39,3.0,1.71,0.26,16.169999999999998,0.4446,1.7966666666666666,6.576923076923077,3.152046783625731,11.538461538461538,3.68,2.74,4.81,22.06,53.82,4.02119385257662,0.666783323126786,36.369770580296894
2,266.8,sandy,6.37,2.26,5.84,1.37,14.3962,8.0008,2.8185840707964607,4.2627737226277365,1.0907534246575343,1.64963503649635,0.5300000000000002,0.8899999999999997,12.43,7.23,61.09,3.7942324652029424,2.82856854256707,1.7993450654934504
1,289.4,sandy,5.93,2.42,4.42,1.13,14.350599999999998,4.994599999999999,2.450413223140496,3.911504424778762,1.341628959276018,2.1415929203539825,1.5099999999999998,1.29,8.98,15.07,68.79,3.788218578698964,2.2348601745970598,2.873223080927401
0,55.3,sandy,4.68,2.95,1.59,0.15,13.806,0.2385,1.5864406779661016,10.6,2.943396226415094,19.666666666666668,3.09,2.8000000000000003,5.48,21.75,45.7,3.7156426092938486,0.4883646178829912,57.886792452830186
1,68.0,clay,6.52,2.94,4.15,1.26,19.1688,5.229,2.217687074829932,3.293650793650794,1.5710843373493977,2.333333333333333,2.369999999999999,1.68,7.36,16.22,54.39,4.378218815911329,2.2867006800191407,3.665863453815261
0,201.7,sandy,4.95,2.75,1.54,0.29,13.6125,0.4466,1.8,5.310344827586207,3.2142857142857144,9.482758620689657,3.41,2.46,5.8,18.34,61.56,3.689512162874653,0.6682813778641449,30.480295566502463
2,113.2,loamy,7.35,3.15,5.76,2.11,23.1525,12.1536,2.333333333333333,2.729857819905213,1.2760416666666667,1.4928909952606635,1.59,1.04,11.72,8.68,64.77,4.811704479703632,3.486201371120148,1.904991113744076
2,255.7,clay,5.85,3.61,5.12,1.81,21.1185,9.2672,1.6204986149584486,2.828729281767956,1.142578125,1.9944751381215469,0.7299999999999995,1.7999999999999998,11.86,10.81,66.28,4.595486916530173,3.044207614470472,2.278843663674033
1,283.1,clay,6.53,3.42,4.11,1.11,22.3326,4.562100000000001,1.909356725146199,3.702702702702703,1.5888077858880778,3.0810810810810807,2.42,2.31,7.75,16.27,62.58,4.725738037597937,2.135907301359308,4.895245610574077
1,200.9,loamy,5.78,2.84,4.13,1.54,16.4152,6.3602,2.035211267605634,2.6818181818181817,1.3995157384987895,1.844155844155844,1.6500000000000004,1.2999999999999998,8.57,14.51,54.1,4.051567597856415,2.521943694851255,2.5809251281406245
0,98.3,sandy,4.89,2.73,1.68,0.22,13.3497,0.3696,1.791208791208791,7.636363636363636,2.9107142857142856,12.409090909090908,3.21,2.51,4.46,18.96,47.66,3.6537241275170182,0.6079473661428265,36.11931818181818
2,144.6,loamy,5.81,2.94,5.72,2.26,17.0814,12.927199999999996,1.976190476190476,2.5309734513274336,1.0157342657342656,1.3008849557522124,0.0899999999999998,0.6800000000000002,13.85,11.64,78.72,4.132965037355143,3.595441558418103,1.3213534253357264
2,185.4,loamy,6.94,3.36,5.72,2.39,23.3184,13.6708,2.0654761904761907,2.393305439330544,1.2132867132867131,1.405857740585774,1.2200000000000006,0.9699999999999998,9.62,12.01,64.17,4.828912921144882,3.697404495047844,1.7057085174239983
2,50.1,loamy,5.91,2.61,6.4,2.19,15.4251,14.016,2.264367816091954,2.922374429223745,0.9234375,1.191780821917808,-0.4900000000000002,0.4199999999999999,15.12,10.15,65.21,3.9274801081609567,3.7437948661752287,1.100535102739726
2,130.0,loamy,6.33,3.31,6.15,2.13,20.9523,13.0995,1.9123867069486404,2.887323943661972,1.0292682926829269,1.5539906103286385,0.1799999999999997,1.1800000000000002,12.41,9.6,65.94,4.577368239501821,3.619323141141172,1.5994732623382573
1,121.8,loamy,5.69,2.41,4.77,1.22,13.7129,5.819399999999999,2.3609958506224067,3.9098360655737694,1.1928721174004195,1.9754098360655736,0.9200000000000008,1.1900000000000002,8.44,19.33,65.09,3.703093301552096,2.412343259156955,2.3564113138811567
1,71.4,sandy,5.63,2.57,3.57,1.28,14.4691,4.5696,2.190661478599222,2.7890625,1.57703081232493,2.0078125,2.06,1.2899999999999998,8.37,15.19,63.26,3.803827020252104,2.137662274541982,3.166382177871148
0,59.4,clay,5.2,3.72,1.4,0.37,19.344,0.518,1.3978494623655913,3.783783783783784,3.714285714285715,10.054054054054054,3.8,3.35,4.87,25.79,52.49,4.398181442369108,0.7197221686178633,37.34362934362935
2,253.1,clay,7.03,3.46,5.27,2.36,24.3238,12.4372,2.031791907514451,2.233050847457627,1.3339658444022773,1.4661016949152543,1.760000000000001,1.1,7.14,11.25,72.57,4.931916463201704,3.526641461787688,1.955729585437237
0,235.1,loamy,5.77,3.38,1.46,0.2,19.5026,0.292,1.7071005917159765,7.3,3.952054794520548,16.9,4.31,3.18,5.35,18.43,46.67,4.416174815380387,0.5403702434442518,66.78972602739725
2,101.5,loamy,6.36,3.18,5.25,1.88,20.2248,9.87,2.0,2.792553191489362,1.2114285714285715,1.6914893617021278,1.1100000000000003,1.3000000000000005,14.13,12.3,63.48,4.497199128346442,3.1416556144810017,2.049118541033435
1,264.0,loamy,6.4,2.84,3.4,1.12,18.176,3.808,2.2535211267605635,3.035714285714285,1.8823529411764708,2.535714285714285,3.0000000000000004,1.7199999999999998,7.6,13.19,63.34,4.263332030231752,1.951409746824075,4.773109243697478
0,223.0,clay,4.78,3.31,1.46,0.28,15.8218,0.4088,1.444108761329305,5.2142857142857135,3.2739726027397262,11.821428571428571,3.3200000000000003,3.03,4.64,20.95,62.36,3.977662630239021,0.6393746945258313,38.70303326810176
1,69.4,sandy,6.38,2.49,3.74,1.43,15.8862,5.3482,2.562248995983936,2.615384615384616,1.7058823529411764,1.7412587412587417,2.64,1.0600000000000005,8.79,17.18,67.11,3.985749615818836,2.3126175645791505,2.9703825586178527
2,110.4,sandy,7.27,2.73,5.76,1.52,19.8471,8.7552,2.663003663003663,3.789473684210526,1.2621527777777777,1.7960526315789471,1.5099999999999998,1.21,10.67,8.17,63.55,4.455008417500465,2.9589187214251087,2.266892817982456
2,52.3,loamy,8.1,2.45,5.96,1.74,19.845,10.3704,3.3061224489795915,3.425287356321839,1.3590604026845636,1.4080459770114944,2.14,0.7100000000000002,8.96,12.76,74.76,4.4547727214752495,3.220310544031429,1.9136195325156211
2,134.6,loamy,6.99,3.01,6.41,1.15,21.0399,7.371499999999999,2.322259136212625,5.573913043478261,1.0904836193447738,2.617391304347826,0.5800000000000001,1.86,10.32,6.53,81.13,4.586927075940928,2.715050644094876,2.854222342806756
1,172.8,sandy,6.33,2.26,4.41,0.97,14.3058,4.2777,2.800884955752213,4.546391752577319,1.435374149659864,2.3298969072164946,1.92,1.2899999999999998,9.6,15.15,60.49,3.7823008870263086,2.068260138377182,3.344273791991023
0,292.1,sandy,5.66,2.79,1.72,0.05,15.7914,0.086,2.028673835125448,34.4,3.2906976744186047,55.8,3.94,2.74,4.97,17.1,55.14,3.973839453224048,0.2932575659723036,183.62093023255812
2,125.6,clay,6.45,3.2,6.24,2.01,20.64,12.5424,2.015625,3.104477611940299,1.0336538461538465,1.5920398009950252,0.2099999999999999,1.1900000000000004,11.85,10.47,72.53,4.5431266766402185,3.541525095209689,1.6456180635285116
0,286.3,sandy,4.98,3.03,1.57,0.33,15.0894,0.5181,1.643564356435644,4.757575757575758,3.171974522292994,9.181818181818182,3.41,2.7,4.91,23.11,54.51,3.8845076908148863,0.7197916365171243,29.12449334105385
0,283.3,sandy,4.66,2.97,1.42,0.33,13.8402,0.4686,1.569023569023569,4.303030303030303,3.2816901408450705,9.0,3.24,2.64,5.56,19.54,50.68,3.720241927617074,0.6845436436049932,29.53521126760564
0,221.5,loamy,5.57,3.9,1.4,0.45,21.723,0.63,1.4282051282051282,3.1111111111111107,3.978571428571429,8.666666666666666,4.17,3.45,5.68,22.82,51.22,4.660793923785946,0.7937253933193772,34.48095238095238
1,180.8,loamy,5.11,2.98,4.65,1.14,15.2278,5.301,1.714765100671141,4.078947368421053,1.0989247311827957,2.6140350877192984,0.4599999999999999,1.84,9.95,12.95,62.07,3.902281384011153,2.302390062521987,2.8726278060743256
0,75.6,clay,5.49,3.03,1.97,0.18,16.6347,0.3545999999999999,1.811881188118812,10.944444444444445,2.786802030456853,16.833333333333332,3.5200000000000005,2.85,5.29,21.81,46.4,4.078565924439618,0.5954829972383762,46.91116751269036
2,114.1,loamy,6.87,2.84,6.36,2.11,19.5108,13.4196,2.4190140845070425,3.014218009478673,1.080188679245283,1.3459715639810426,0.5099999999999998,0.73,12.98,7.99,61.48,4.417103123088706,3.663277221286972,1.4539032459983905
0,163.9,clay,5.12,4.08,1.67,0.21,20.8896,0.3506999999999999,1.2549019607843137,7.952380952380952,3.065868263473054,19.42857142857143,3.45,3.87,4.73,19.29,50.72,4.570514194267425,0.5921992907797171,59.56544054747648
0,283.5,loamy,4.93,3.67,1.32,0.37,18.0931,0.4884,1.3433242506811989,3.567567567567568,3.734848484848485,9.91891891891892,3.61,3.3,5.11,25.92,66.43,4.253598476584267,0.698856208386246,37.0456592956593
2,283.6,loamy,5.34,2.57,4.71,1.55,13.7238,7.3005,2.077821011673152,3.0387096774193547,1.1337579617834397,1.6580645161290322,0.6299999999999999,1.0199999999999998,11.8,11.57,71.83,3.704564751762344,2.701943744788185,1.8798438463118965
